didok,stationsbezeichnung,parkrail_anzahl,parkrail_preis_tag,parkrail_preis_monat,parkrail_preis_jahr,parkrail_pflichtig_zeit1,parkrail_pflichtig_zeit2,parkrail_pflichtig_zeit3,parkrail_bemerkung,railtaxitext,railtaxiinfo,mietvelo_bezeichnung,mietvelo_anzahl,mietvelo_bemerkung,veloparking_status_d,veloparking_bemerkung_d,veloparking_abschliessbar,veloparking_abschliessbar_text,carsharing standort_bezeichnung,geopos
4217,Champ-du-Moulin,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"46.95990299, 6.77498412319"
4137,Léchelles,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"46.8284488203, 7.01162043632"
4026,Cottens,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"46.7512079019, 7.03479684592"
6000,Winterthur,145,20,,,,,,Privates Angebot: Bahnhof Parking AG Tel 052 213 40 24 / Parktickets müssen am Schalter bewertet werden,Gratisnummer 0800 44 22 66,"RailTaxi Treffpunkt: Ausgang Ost, neben Eingang zu Kiosk, bei Fly Rail Baggage
Zugehörige Agglomerationsstandorte: Stadt Winterthur
Partner: TCW AG Taxi Schönenberger, Winterthur",Kindertrailer,1,Ausgabe/Rücknahme der Velos in neuer Velostation,"Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt",,1,Velostation http://www.velostation.ch/staedte/winterthur.htm,Winterthur Bahnhof / Bahnhofparking,"47.5003335301, 8.72379907332"
6016,Oberwinterthur,88,7,70,700,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",,Gratisnummer 0800 44 22 66,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,0,,Winterthur Oberwinterthur Bahnhof,"47.5079184546, 8.76037093131"
6007,Turbenthal,53,4,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,Turbenthal Bahnhof,"47.437383413, 8.84380329191"
6121,Romanshorn,99,5,50,500,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,,,Kindertrailer,4,zusätzlich verfügbar: 8 Tourenvelos,"Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt",,0,,Romanshorn Bahnhof,"47.5655269844, 9.37936259732"
6041,Embrach-Rorbas,33,4,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,Embrach Bahnhof Embrach-Rorbas,"47.5205878296, 8.5870549795"
6018,Rickenbach-Attikon,61,5,50,500,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,0,,,"47.5353542711, 8.7891594117"
6216,Kradolf,16,4,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.5247196873, 9.20155757744"
6100,Frauenfeld,,,,,,,,"Tagesparking in Frauenfeld: „oberes Mätteli“ und „unteres Mätteli“. P+Rail Alternativen in der Region: Islikon, Rickenbach-Attikon und Müllheim-Wigoltingen.",,,,,,Immer genügend Veloabstellplätze verfügbar,,1,http://www.velostation.ch/fr/velostations/frauenfeld/,Frauenfeld Bahnhof,"47.5581599749, 8.89653893491"
6101,Felben-Wellhausen,16,4,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.5771019005, 8.94316091804"
6047,Andelfingen,70,6,60,600,"Mo,Tu,We,Th,Fr,Sa,Su 06:00-19:00",,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,Andelfingen Bahnhof,"47.5937589886, 8.67797953564"
6204,Lütisburg,15,0,0,0,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.3838273619, 9.07067425759"
6201,Lichtensteig,,,,,,,,,,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,1,Betreuung durch Bahnreisezentrum Wattwil,,"47.3196954706, 9.08317218002"
6108,Oberaach,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.5532223119, 9.2709268739"
6314,St. Margrethen,80,5,50,500,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Parkhaus privat, Verkauf nur vor Ort",,,Kindervelo,1,Selbstbedienungs-Station,Immer genügend Veloabstellplätze verfügbar,,0,,St. Margrethen Bahnhof,"47.4532118157, 9.63825154068"
8100,Langenthal,93,8,60,600,"Mo,Tu,We,Th,Fr,Sa,Su 07:00-19:00","Mo,Tu,We,Th,Fr,Sa,Su 07:00-19:00",,Tagestarif nur an zentraler Parkuhr/ Monats- und Jahreskarten am Schalter nur vor Ort/ Warteliste,,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,1,Velostation http://www.velostation.ch/staedte/langenthal.htm,Langenthal Bahnhof / Kühlhausstrasse,"47.2173003777, 7.78470885276"
8001,Schönbühl,50,5,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Parkplätze auf Gemeindegebiet / Kein Verkauf am Bahnschalter / Stunden-/Tageskarten am Automaten, limitierter Bezug Monats- und Jahreskarten bei der Gemeinde, Präsidialabteilung, Online-Ticket erhältlich.",,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.0189350798, 7.49892392808"
6313,Rheineck,107,5,50,500,"Mo,Tu,We,Th,Fr,Sa,Su 07:00-19:00","Mo,Tu,We,Th,Fr,Sa,Su 07:00-19:00","Mo,Tu,We,Th,Fr,Sa,Su 07:00-19:00",Online-Ticket erhältlich.,,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,0,,,"47.4668881391, 9.59090422659"
7009,Uttigen,62,5,50,500,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,0,,,"46.7943038245, 7.58262070484"
8205,Signau,6,4,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"46.9196288133, 7.72545093078"
6307,Horn,22,0,0,0,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.493176824, 9.46337580999"
6312,Staad,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.4807713471, 9.53652077145"
9000,Chur,121,10,100,1000,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Einfahrt Parkhaus: Gürtelstrasse 48,Gratisnummer 0800 44 22 66,"RailTaxi Treffpunkt: Unterführung Ausgang Gürtelstrasse, Ende Rampenaufgang
Einsatzgebiet: Stadt Chur
Partner: Rhi-Taxi GmbH, Chur",Kindervelo,1,Selbstbedienungs-Station;; Kontakt: 051 228 53 04,"Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt",,1,Velostation http://www.velostation.ch/de/velostationen/chur/,Chur Bahnhof,"46.8530797552, 9.52892561961"
9411,Sargans,326,6,60,600,"Mo,Tu,We,Th,Fr,Sa,Su 06:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 06:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 06:00-24:00",Online-Ticket erhältlich.,,,Mountainbike,5,Selbstbedienungs-Station,Immer genügend Veloabstellplätze verfügbar,,1,Gepäckschalter,Sargans Bahnhof,"47.0453635269, 9.44539562754"
9411,Sargans,326,6,60,600,"Mo,Tu,We,Th,Fr,Sa,Su 06:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 06:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 06:00-24:00",Online-Ticket erhältlich.,,,Elektrovelo,6,Selbstbedienungs-Station,Immer genügend Veloabstellplätze verfügbar,,1,Gepäckschalter,Sargans Bahnhof,"47.0453635269, 9.44539562754"
9414,Walenstadt,49,4,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.1198710093, 9.31297181278"
8217,Schachen LU,8,4,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.0379660567, 8.1432466759"
9406,Sevelen,6,4,40,400,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.1253714782, 9.49382469899"
9419,Weesen,,,,,,,,Keine Haltestelle mehr per 15.12.2013,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.1299176628, 9.09469076758"
15995,Cham Alpenblick,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.1822828869, 8.47144117681"
16153,Niederbipp,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.2702527733, 7.69467541916"
9408,Trübbach,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.0715793423, 9.4803298083"
16187,Zug Schutzengel,22,10,70,700,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,Gratisnummer 0800 44 22 66,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.1737252745, 8.50722421468"
16965,Meiringen,36,7,70,700,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Spezialartikel: Verkauf nur ZB intern und Monatskarten auch am Bahnhof Luzern.,,,Elektrovelo,8,zusätzlich verfügbar: 8 Tourenvelos,Immer genügend Veloabstellplätze verfügbar,,1,Gepäckschalter,,
16966,Sarnen,21,8,80,800,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Spezialartikel: Verkauf nur ZB intern und Monatskarten auch am Bahnhof Luzern.,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,Sarnen Bahnhof,
17084,Horw ZB,49,6,60,600,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Spezialartikel: Verkauf nur ZB intern und Monatskarten auch am Bahnhof Luzern.,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,Horw Bahnhof,
16967,Hergiswil,38,7,70,700,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Verkauf der Parkkarten nur am Bahnhof Hergiswil,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,Hergiswil (NW) Bahnhof,
17098,Ringgenberg ZB,10,6,60,600,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Spezialartikel: Verkauf nur ZB Intern und Monatskarten auch am Bahnhof Luzern. Tageskarten am Billettautomaten erhältlich,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,
17021,Langnau,54,5,50,500,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,0,,,
17336,Luzern Verkehrshaus,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.053927868, 8.33728023957"
6012,Guntershausen,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.4741351028, 8.91701626605"
5213,Bellinzona,130,10,80,800,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","P+Rail Süd mit Barriere 70 PP / P+Rail Nord (Verkauf am Schalter) 70 PP, Mindestdistanz für P+Rail-Abo: Biasca, Locarno, Lugano. P+Rail Nordseite, Online-Ticket erhältlich.",Gratisnummer 0800 44 22 66,"Zugehörige Agglomerationsstandorte: Giubiasco, Cadenazzo, S.Antonio, Castione, Monte Carasso, Sementina, Gorduno, Claro, Gudo, Riazzino.<br>RailTaxi-Partner: Mini Taxi SA, Bellinzona",Kinderanhänger,1,Selbstbedienungs-Station,Immer genügend Veloabstellplätze verfügbar,,0,,Bellinzona Stazione,"46.195436816, 9.02950898687"
5213,Bellinzona,130,10,80,800,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","P+Rail Süd mit Barriere 70 PP / P+Rail Nord (Verkauf am Schalter) 70 PP, Mindestdistanz für P+Rail-Abo: Biasca, Locarno, Lugano. P+Rail Nordseite, Online-Ticket erhältlich.",Gratisnummer 0800 44 22 66,"Zugehörige Agglomerationsstandorte: Giubiasco, Cadenazzo, S.Antonio, Castione, Monte Carasso, Sementina, Gorduno, Claro, Gudo, Riazzino.<br>RailTaxi-Partner: Mini Taxi SA, Bellinzona",Kindertrailer,2,Selbstbedienungs-Station,Immer genügend Veloabstellplätze verfügbar,,0,,Bellinzona Stazione,"46.195436816, 9.02950898687"
5213,Bellinzona,130,10,80,800,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","P+Rail Süd mit Barriere 70 PP / P+Rail Nord (Verkauf am Schalter) 70 PP, Mindestdistanz für P+Rail-Abo: Biasca, Locarno, Lugano. P+Rail Nordseite, Online-Ticket erhältlich.",Gratisnummer 0800 44 22 66,"Zugehörige Agglomerationsstandorte: Giubiasco, Cadenazzo, S.Antonio, Castione, Monte Carasso, Sementina, Gorduno, Claro, Gudo, Riazzino.<br>RailTaxi-Partner: Mini Taxi SA, Bellinzona",Mountainbike,7,Selbstbedienungs-Station,Immer genügend Veloabstellplätze verfügbar,,0,,Bellinzona Stazione,"46.195436816, 9.02950898687"
5213,Bellinzona,130,10,80,800,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","P+Rail Süd mit Barriere 70 PP / P+Rail Nord (Verkauf am Schalter) 70 PP, Mindestdistanz für P+Rail-Abo: Biasca, Locarno, Lugano. P+Rail Nordseite, Online-Ticket erhältlich.",Gratisnummer 0800 44 22 66,"Zugehörige Agglomerationsstandorte: Giubiasco, Cadenazzo, S.Antonio, Castione, Monte Carasso, Sementina, Gorduno, Claro, Gudo, Riazzino.<br>RailTaxi-Partner: Mini Taxi SA, Bellinzona",Elektrovelo,4,Selbstbedienungs-Station,Immer genügend Veloabstellplätze verfügbar,,0,,Bellinzona Stazione,"46.195436816, 9.02950898687"
5213,Bellinzona,130,10,80,800,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","P+Rail Süd mit Barriere 70 PP / P+Rail Nord (Verkauf am Schalter) 70 PP, Mindestdistanz für P+Rail-Abo: Biasca, Locarno, Lugano. P+Rail Nordseite, Online-Ticket erhältlich.",Gratisnummer 0800 44 22 66,"Zugehörige Agglomerationsstandorte: Giubiasco, Cadenazzo, S.Antonio, Castione, Monte Carasso, Sementina, Gorduno, Claro, Gudo, Riazzino.<br>RailTaxi-Partner: Mini Taxi SA, Bellinzona",Kindervelo,3,Selbstbedienungs-Station,Immer genügend Veloabstellplätze verfügbar,,0,,Bellinzona Stazione,"46.195436816, 9.02950898687"
5201,Airolo,39,5,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 07:00-19:00","Mo,Tu,We,Th,Fr,Sa,Su 07:00-19:00","Mo,Tu,We,Th,Fr,Sa,Su 07:00-19:00",Online-Ticket erhältlich.,,,Countrybike,140,Ausgabe/Rücknahme der Velos in örtlicher Basis Rent a Bike - Rückgabe der Velo am Bahnhof: bis 17.30,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,0,,,"46.5275264817, 8.6086051345"
5307,Chiasso,155,8,60,600,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Monatskarten und Jahreskarten nur in Chiasso erhähltlich (nur Erneuerungen), Online-Ticket erhältlich (Tageskarten). P+Rail Süden: 29 Parkplätze, P+Rail Norden: 126 Parkplätze.",,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,Chiasso Stazione,"45.8321788009, 9.03144057629"
5305,Mendrisio,222,8,60,600,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Monats- und Jahreskarten nur in Mendrisio erhältlich (nur Erneuerungen) Online-Ticket erhältlich (Tageskarten),,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,Mendrisio Stazione,"45.8691205007, 8.97860209025"
5403,Riazzino-Cugnasco,42,6,50,500,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,Gratisnummer 0800 44 22 66,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"46.1729204811, 8.89866890772"
5304,Capolago-Riva S. Vitale,25,6,50,500,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-19:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-19:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-19:00",Monats- und Jahrekarten: nur Erneuerungen,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"45.9028465135, 8.97889335734"
5000,Luzern,,,,,,,,Private Parkangebote  / keine Jahreskarten erhältlich,Gratisnummer 0800 44 22 66,"RailTaxi Treffpunkt: links neben Haupteingang, bei Kiss&Rail
Zugehörige Agglomerationsstandorte: Stadt Luzern
Partner: Taxi Ernst Hess AG, Luzern
Gepäckservice SBB: Tel 051 227 32 61",Mountainbike,5,Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen,Immer genügend Veloabstellplätze verfügbar,,1,Velostation http://www.velostation.ch/staedte/luzern.htm,Luzern Bahnhof,"47.0501697679, 8.31017092011"
4414,Lyss,116,6,60,600,,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Monats- und Jahreskarten am Schalter nur vor Ort,,,Elektrovelo,4,Abschliessbare Velostation: Ja,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,1,Velostation http://www.velostation.ch/de/velostationen/lyss/,Lyss Bahnhof,"47.0763151407, 7.30629081519"
4411,Münchenbuchsee,87,6,60,600,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,Münchenbuchsee Bahnhof,"47.0213694411, 7.45194288392"
4416,Brügg BE,21,4,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Bezug im avec-Shop,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,Brügg Bahnhof,"47.1236283761, 7.27820819072"
5119,Göschenen,48,6,30,300,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"46.6658163572, 8.58879659143"
5005,Steinen,16,4,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.0476633004, 8.60743525261"
4401,Fräschels,4,0,0,0,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"46.9991211759, 7.20603252578"
5112,Flüelen,,,50,,,,,Verkauf nur vor Ort,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"46.9017256462, 8.62429304308"
5011,Merlischachen,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.0676559849, 8.40903921336"
5111,Sisikon,,,,,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"46.9492536033, 8.62073068694"
10,Basel SBB,,,,,,,,Private Parkangebote siehe Link: http://www.parkleitsystem-basel.ch/stadtplan.php,Gratisnummer 0800 44 22 66,"Treffpunkt RailTaxi: Ausgang Ost, Wegleitung P+Rail, nach Treppenabgang
Zugehörige Agglomerationsstandorte: Allschwil, Binningen, Birsfelden, Münchenstein, Muttenz, Riehen
Partner: 33er Taxi und Taxi-Zentrale AG, Basel",Tandem,2,"Ausgabe/Rücknahme der Velos in örtlicher Velostation;; zusätzlich verfügbar: 4 Elektro-Bikes, 4 Tourenvelos",Immer genügend Veloabstellplätze verfügbar,,1,Velostation http://www.velostation.ch/de/velostationen/basel-2/,Basel Bahnhof SBB / Solothurnerstrasse,"47.5474041527, 7.58955146721"
24,Lausen,18,5,50,500,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,Lausen Bahnhof,"47.470196213, 7.75982160092"
305,Frick,139,6,60,600,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",,,,,,,Immer genügend Veloabstellplätze verfügbar,,1,Gepäckschalter,Frick Bahnhof,"47.5073437467, 8.01307225263"
210,Wangen an der Aare,32,4,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.2319515056, 7.6562236042"
214,Egerkingen,31,4,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.3148575546, 7.79894973749"
201,Lengnau,13,4,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.1794233382, 7.36654652735"
304,Eiken,15,4,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Online-Ticket erhältlich.,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.5330359504, 7.98977700634"
221,Büren an der Aare,49,4,40,400,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",,,,,,,Immer genügend Veloabstellplätze verfügbar,,0,,,"47.1381491319, 7.37122978062"
102,Malleray-Bévilard,6,0,0,0,,,,,,,,,,Immer genügend Veloabstellplätze verfügbar,,1,Gepäckschalter,,"47.2387040498, 7.27593219578"
32,Sommerau,,,,,,,,,,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,0,,,"47.4390111569, 7.85146338126"
1008,Genève,,,,1300,"Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00","Mo,Tu,We,Th,Fr,Sa,Su 00:00-24:00",Private Parkangebote Cornavin und Montbrillant.,,,,,,"Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt",,1,http://www.velostation.ch/fr/velostations/geneve,Genève Gare Cornavin,"46.2102022669, 6.14245302875"
